time,l_shoulder,r_shoulder,l_hip,r_hip
313.78,12.2895381584,44.3232279285,-18.9518427264,-40.931212967
313.8,9.8215108022,40.2070846799,-13.1921791471,-36.040406711
313.82,6.4530458982,34.6720124912,-6.5856830991,-30.463408226
313.84,2.1791287656,29.6168142021,-0.3472648638,-25.1805445058
313.86,1.8344771877,27.6205418908,3.0224180828,-21.8226195543
313.88,-0.9682210934,22.9496767564,8.1243911687,-16.4736420574
313.9,-3.214438361,18.4745301222,11.7604315469,-9.9400212988
313.92,-1.0896424207,16.9628630215,12.5583174044,-6.4369440506
313.94,-2.2896440643,12.1353244628,15.9288998101,0.2065072389
313.96,-3.1912704514,7.4234062228,17.8935777276,6.8582294695
313.98,-4.3842138738,1.6498069933,22.0497911639,12.7775021553
314,-5.2354028091,-4.4615539406,25.5810227689,19.0925217431
314.02,-4.2727116917,-8.3300540709,25.8755507649,23.9978525556
314.04,-4.2018479344,-10.8388856724,27.8503767067,26.6629032199
314.06,-2.1679024945,-13.0637875293,27.4862254501,29.6713411151
314.08,-3.2235808063,-14.8121052726,28.1437506164,31.7565960973
314.1,-1.6626763904,-15.8664194102,28.477642147,32.2417755419
314.12,-0.5861757091,-17.4137416293,28.9361964114,33.5825670788
314.14,0.983203868,-17.6851055231,27.2179610623,34.8373440649
314.16,3.9942283413,-15.2427436203,25.3725083781,32.3858637596
314.18,10.9265410035,-11.5957221487,19.4233317159,30.3337055632
314.2,15.5520735042,-7.2976490939,13.6304382665,26.5264086297
314.22,20.6395499136,-5.6435360792,10.7479595968,24.9306301275
314.24,22.5366157772,-5.1952722642,9.3878863746,24.8237272549
314.26,22.6055191128,-5.113127106,8.3530949631,25.4104868987
314.28,23.3825278982,-4.9017907833,8.3352023278,24.5400970079
314.3,24.8115491491,-5.134451803,7.3759891235,25.8822477576
314.32,25.3377941837,-2.018770022,4.6852161556,23.2636164192
314.34,29.1288092866,2.4443297537,1.1957805473,19.0115530864
314.36,28.9548387735,3.454528453,0.8371057048,17.4661460308
314.38,29.227269136,6.5102306947,-1.3674866363,14.4235494707
314.4,32.0063784099,11.3062913186,-4.2340032211,9.6118981888
314.42,35.9159302705,16.8957241573,-9.2540478115,4.8942027406
314.44,40.0663945592,22.2345072895,-14.8523427238,1.3819612842
314.46,46.3224963087,29.7794139043,-21.6549219357,-4.631481839
314.48,52.5040011562,36.3652862122,-29.0310347034,-9.4179299694
314.5,53.3907534126,40.743425342,-32.8719808896,-13.6961418061
314.52,56.5760008389,46.0663401715,-37.3138138985,-18.2756961493
314.54,61.3484556178,52.4111211434,-43.8548868307,-22.7936755724
314.56,63.1718042582,56.8586113115,-48.9006611749,-26.3864851697
314.58,62.4546744915,59.1742394811,-50.0938892196,-30.2801180582
314.6,60.2600277145,59.9946589718,-50.6224375972,-32.3865578714
314.62,54.7829884693,59.5074956914,-49.2767749904,-34.7186789482
314.64,53.00924887,61.67839417,-49.8600513471,-39.497603467
314.66,52.0643921159,65.2686731228,-52.4828265398,-44.1631445403
314.68,49.0612221605,67.3530869682,-53.9703517028,-48.3665748015
314.7,47.2088392549,69.6667783421,-54.7584245149,-53.9281194233
314.72,43.7368476077,69.7620110317,-53.8681038626,-56.5442033702
314.74,40.4205459528,70.9231054173,-54.3428779008,-59.9797048357
314.76,37.1034472086,71.671278167,-52.8331036392,-64.3161892076
314.78,32.3768293467,69.8794051855,-49.9897831056,-64.6203211019
314.8,29.215730292,68.6697553609,-48.2174467839,-63.4204095261
314.82,30.9318685864,70.4136475026,-48.5174651323,-64.4241030514
314.84,32.5750308597,72.0481159113,-49.5208215551,-63.8748093751
314.86,32.9358270456,73.8486725806,-50.8028342998,-63.7027373994
314.88,33.4945803373,74.9661533313,-49.2865484011,-64.5177748544
314.9,32.3499013723,72.9994696507,-45.8195564317,-61.5688030725
314.92,29.5424828068,69.4077282423,-41.2967709505,-57.2946716915
314.94,28.2451366022,66.0552345885,-35.9673310475,-54.2496333716
314.96,26.1074249278,61.7099514067,-30.4383517156,-48.9897997351
314.98,22.8712530743,57.4877780249,-25.1926836541,-44.1508211821
315,23.6455677378,56.4345088229,-22.7515763749,-42.4754953671
315.02,23.6965782537,52.520539661,-19.5177849146,-37.2578765839
315.04,20.0826395949,45.8500576172,-13.5030642595,-30.6740197287
315.06,17.7962722439,38.1719501699,-6.5004949517,-24.0039410996
315.08,14.8893581029,30.1747017295,-0.0627854292,-15.7946833015
315.1,14.6108024495,24.6881000585,2.0800562769,-9.630887082
315.12,14.9538726516,21.2325359305,5.0407856811,-7.0463134343
315.14,12.3104650149,14.6377960524,9.8970655572,-0.8670105034
315.16,8.8597241187,9.1387274082,14.1289130721,5.0244252082
315.18,6.2500649407,3.6482603515,19.6551736033,11.3663623966
315.2,3.6698389597,-1.911282655,23.6685708445,18.2882238885
315.22,3.5573957853,-4.6694280326,23.1945917641,23.7768811552
315.24,6.0754657918,-5.3092890047,21.9067833966,26.1747877269
315.26,5.6263837097,-7.9077211218,22.8615445317,29.5976929879
315.28,6.2765803352,-10.1503130948,22.2158559457,32.1380043066
315.3,8.1768229645,-11.2607639845,22.1802885856,32.6408712005
315.32,7.4439581658,-14.0499109996,24.096167158,34.9623579186
315.34,6.5581725037,-15.213785465,24.2780289601,36.5737925457
315.36,7.4866452032,-13.4843897849,23.7921718838,34.9124600973
315.38,10.4647326291,-10.9156850325,20.8083130145,33.807795994
315.4,13.6685077552,-6.3998635572,15.7650475856,30.8215708758
315.42,18.9223942628,-2.882225177,11.7713546108,26.8983890982
315.44,23.7602861418,0.5332035545,7.0682623712,24.3078712335
315.46,27.3881594569,4.600890616,1.8110222056,21.5989772231
315.48,33.6774602015,9.7292252579,-3.9872088252,16.7837537247
315.5,37.437484491,13.741134052,-8.364740186,12.9616000087
315.52,42.1107286332,20.1247749114,-15.4599391941,7.7237833045
315.54,48.0676213383,27.6393156206,-22.3374590797,1.4976542858
315.56,51.8370479703,31.21841092,-26.8109079495,-1.3862620751
315.58,53.0622990551,35.0657891173,-30.3341372512,-4.6792078631
315.6,57.0486657132,41.8543927606,-35.6402629083,-11.0213465513
315.62,62.865014689,51.0287936644,-44.2937694671,-17.9222096351
315.64,64.2221291147,57.7555990248,-49.7389809951,-23.7952453135
315.66,65.1905843524,62.5058614479,-52.7938332356,-29.0196182643
315.68,63.7130438145,63.8357574263,-53.3289230762,-30.9345159025
315.7,60.495044185,64.1937994715,-53.086857779,-32.7306998405
315.72,57.1961868267,64.6128117599,-51.3803780304,-35.8911003941
315.74,52.0816182452,62.732876214,-48.6139771455,-36.2535529867
315.76,47.6117557792,62.1451837448,-47.5868403753,-37.6135568028
315.78,43.4256761936,61.1830012043,-45.0090794125,-39.9388375304
315.8,39.3681783683,59.8921884618,-42.9342754977,-41.3999785442
315.82,32.7238791526,57.6789622906,-39.249605692,-42.114276795
315.84,29.3062798068,56.1400546619,-35.7925970266,-42.5020623135
315.86,25.6677114298,53.5586047579,-32.1694179347,-41.2998980256
315.88,21.8399139045,50.7789126222,-28.3817204849,-39.1487859427
315.9,19.9800787726,48.2365770022,-24.0017639764,-37.8427614792
315.92,19.1873856308,46.2307877301,-21.2739067628,-35.5134006375
315.94,16.1225027929,43.8787205391,-17.8829515684,-33.695672311
315.96,14.0865098502,39.1253981636,-11.9435932901,-30.0342699401
315.98,13.4298294576,35.0980521946,-7.7933061194,-24.3203365133
316,11.7646247485,30.1277252773,-3.8865444776,-18.149498426
316.02,10.3317657477,24.9575148199,1.3538425095,-12.2359045878
316.04,8.9365272542,19.1605851342,5.7628109718,-4.9031107378
316.06,8.0268187111,14.7411971744,8.2109981768,1.687493795
316.08,10.703565078,13.1502029984,8.4601434369,5.0108142416
316.1,9.880899931,9.3797531054,10.7273235155,9.4761105782
316.12,8.2778746416,5.931250734,12.526650373,13.1770996653
316.14,6.7929983448,2.1236440328,15.9945809884,16.2113595061
316.16,4.2022501531,-2.8842990087,20.0799289796,21.3850551154
316.18,1.153671342,-6.8903439669,23.1119924976,25.8552008934
316.2,0.7243535066,-8.8705301374,24.9672045153,26.8145340869
316.22,-0.4932402754,-12.6864253222,27.3763322043,30.418699836
316.24,-1.7043801401,-15.6021258746,28.7369718247,33.6734078723
316.26,-0.3614141498,-16.8941826767,29.4467958495,34.9343905556
316.28,1.6034028736,-16.7844713113,28.2739333691,35.7714724105
316.3,3.9962801198,-16.5652385323,25.9572556119,36.3802814515
316.32,5.3647192258,-18.1449785624,26.8156910334,37.4368892191
316.34,3.5553493062,-19.5088895426,28.5742935983,37.9728018971
316.36,0.4657982821,-20.8295164793,30.3054416919,39.1374801659
316.38,1.8205672654,-21.0212066394,30.5287159358,39.0740884673
316.4,2.9113906564,-20.872909983,29.5383663908,40.0961936374
316.42,4.9524810498,-19.623650029,26.6797640048,40.0670816321
316.44,7.8490131849,-16.7978274627,24.072320856,37.5235993575
316.46,10.5572415368,-17.8582583448,22.5515353271,39.1741213779
316.48,13.3113783495,-16.614682334,19.2397068476,38.4419898882
316.5,16.5507583926,-14.950959506,17.377824289,35.731193312
316.52,21.9870827478,-15.4740966436,14.3954087719,36.1487751321
316.54,24.4047225281,-14.3287616076,11.552633705,35.0553518851
316.56,30.780530968,-8.5313549057,5.4373667909,29.7316021132
316.58,35.9017494267,-5.1284139869,0.500931911,27.4946188612
316.6,40.6227204363,-0.9973477936,-5.3763123507,24.9197795017
316.62,46.6332028721,4.2522082033,-11.0740618164,20.5941558203
316.64,50.1618299703,8.3483944752,-15.1226144579,17.2843475895
316.66,49.7959445026,11.4444357132,-17.1533690394,14.1592194032
316.68,52.0732418518,15.9942434856,-19.7515105041,9.5546601726
316.7,53.3137821837,21.7475468787,-23.1938423179,4.7769127596
316.72,54.5573132453,26.6086529413,-27.2308596992,1.569100423
316.74,57.7563505071,33.5507042843,-31.8134899012,-4.0536004642
316.76,62.1418362275,39.9660532284,-37.7935811807,-8.3416456423
316.78,61.5086250356,43.8647070215,-40.3568344283,-11.5818858331
316.8,61.2791390539,48.0608718964,-41.7751008357,-16.1481696453
316.82,60.5840103123,52.6368282238,-44.4728809681,-20.7958696796
316.84,62.0098759974,59.9271543166,-51.0425772039,-27.8918549676
316.86,63.8110825502,67.1927512574,-56.2495665295,-37.0409592175
316.88,60.6275269379,68.9100099976,-56.7290604184,-41.9605651325
316.9,51.0628555785,65.3579217208,-51.6190784626,-42.8404154567
316.92,44.1939126872,63.0595884991,-46.9447268086,-45.1685314119
316.94,39.5293590716,60.6899910684,-44.0302350605,-44.9033375471
316.96,33.7977559379,58.0271706802,-40.7898406356,-44.2107770045
316.98,31.3046449062,56.7614986942,-37.8176126526,-44.6152326245
317,28.4933179016,54.8723385519,-35.366075152,-43.4499359836
317.02,27.8646150292,55.3431184471,-35.9634348753,-43.5276807627
317.04,25.7146021831,54.682462165,-33.4971059829,-45.297991271
317.06,23.2725627616,52.6038585595,-30.7604695486,-43.9825927818
317.08,21.1399630878,51.3811990405,-29.1141023179,-42.36335152
317.1,19.678086389,49.1610804095,-25.2615643062,-40.6008727876
317.12,17.0433826634,45.3061011203,-20.459724983,-36.6981250692
317.14,14.8625622935,42.7262789896,-17.3077997267,-33.2660362308
317.16,13.6727392471,39.3107404221,-12.2052662186,-29.9120013448
317.18,11.5700510915,32.8235121672,-5.8184065937,-22.5406981871
317.2,10.8999971595,29.1835655584,-2.8540037573,-16.4228388207
317.22,12.2467852203,26.8121002916,-0.9710700689,-13.1989067835
317.24,10.3225757928,21.1607986595,3.2556681557,-5.9028095873
317.26,7.3404693202,15.8074874149,7.2812624891,0.6292360542
317.28,6.510139381,11.7215877164,10.7043895434,5.0021970133
317.3,4.4863680741,6.0420233938,15.2055021394,11.6698071743
317.32,2.5885809692,2.1610168784,17.4133614476,16.7736431648
317.34,3.3090421191,0.0495334107,18.6832787868,19.2893389314
317.36,3.1145719217,-3.7237116703,20.3796578896,23.0787476178
317.38,1.6665438685,-7.2001047326,22.0108238629,26.5840769557
317.4,5.1318553767,-7.6403981,20.9368747479,27.7737822986
317.42,6.4647771281,-8.6946838411,20.4465900873,29.4539695779
317.44,4.6573830583,-9.4382652143,21.0099933974,30.5628772848
317.46,5.6109037908,-9.7709786542,21.5303150938,30.8302444615
317.48,8.7180922973,-8.0319017692,19.030685883,30.2264809856
317.5,9.7690992404,-6.6338525356,17.0485130247,29.6539897033
317.52,12.2022268175,-3.8109903598,14.7373673059,26.6290749356
317.54,14.6259344525,-2.2320439264,12.6178982118,25.6981545013
317.56,18.7803874867,-0.2596868186,8.2360685268,24.5703269778
317.58,23.1074080166,2.080916169,5.5302447496,21.9180144008
317.6,27.3602217175,4.8516265694,1.5921543754,19.7835867435
317.62,31.8638646268,9.1736191454,-4.2913861181,16.5458800447
317.64,37.2224204567,15.9528076876,-10.3597070066,10.4154186017
317.66,42.5044713788,23.3056509215,-17.4282619021,4.3645248663
317.68,48.2646274849,31.8369313397,-26.3800783191,-2.6440348367
317.7,51.7195540438,37.7166291689,-30.8520622853,-8.8143900093
317.72,52.4324166047,40.7165990146,-33.1828313336,-12.1442536237
317.74,51.3950347592,43.6819992503,-35.0076126148,-15.5937507995
317.76,52.96749825,48.9623372292,-37.9403233298,-21.4029119373
317.78,54.9947508277,52.9806819751,-41.6716267272,-24.4957668411
317.8,55.3985394805,57.2038631876,-45.6561608695,-28.3243011196
317.82,53.8260739266,59.0471535145,-45.9446102967,-31.6987840964
317.84,50.0267805598,56.8944162914,-43.5200586147,-30.8144779247
317.86,45.051358042,55.1497454922,-41.4794394318,-30.474983441
317.88,42.8664386222,55.4822758994,-40.3404714477,-32.7540343204
317.9,38.3889336167,52.973171856,-36.8719055708,-32.6976395795
317.92,33.6539874807,51.3089376293,-34.3300686264,-32.9341956833
317.94,30.3205493819,49.381065648,-30.4566669675,-33.5804821904
317.96,27.3588030779,47.6869655372,-27.400363057,-33.714211489
317.98,22.8824343113,44.541239178,-23.0558693444,-32.0715443782
318,19.7949487183,39.3877658444,-16.4432712732,-28.5330397963
318.02,17.1073134907,34.9111513514,-11.0778129727,-24.1700062335
318.04,14.2416108212,31.2168564046,-7.2231266941,-19.8392417899
318.06,12.6423829772,27.6893072052,-2.6939780119,-16.2680476088
318.08,10.7948456651,23.1405545819,1.3807967308,-10.4291291342
318.1,8.3049959333,18.6360443298,4.9015801101,-4.111734625
318.12,8.7462041609,16.6434166947,6.5904927878,-0.4113575653
318.14,10.6194146066,14.7713878381,6.2521776319,4.1206386666
318.16,11.053311423,11.9346001445,6.4428159611,7.6475599624
318.18,9.1139511631,7.9252368218,10.6295338124,10.275990203
318.2,4.7808171052,1.1266466248,16.9834423517,16.3391370596
318.22,2.1884008158,-4.5299508374,20.7719804541,22.8096296137
318.24,1.1092991994,-6.8935413248,23.5725685769,25.3681398179
318.26,2.1095665025,-9.3540821494,24.1442358549,28.6251999901
318.28,1.0809101997,-11.6508706129,24.931697241,31.6928099607
318.3,1.6880649985,-13.6120510001,26.0280048596,33.8582811998
318.32,3.5797286655,-13.7881349495,25.210494562,34.7381896993
318.34,1.9698647554,-15.5414782112,26.3298385424,35.8997113678
318.36,2.4643587943,-15.4598879446,26.9508973655,34.7558290219
318.38,3.6259243162,-15.1310538078,25.849101883,34.8885147824
318.4,4.4868161737,-12.3420069559,23.1615960307,33.1229655275
318.42,9.8329816998,-8.4244982697,18.954683478,29.1297949635
318.44,12.4844705691,-7.2314752957,16.9093169674,28.353824288
318.46,14.1159815242,-6.5453777922,14.8248663999,28.6807172992
318.48,16.677768081,-5.1401881265,13.2187858052,27.0979987368
318.5,16.1518099328,-5.9291404901,13.8797749654,27.0897317267
318.52,18.2911509396,-7.1152479877,12.3729736114,28.5620152531
318.54,21.4439416166,-4.531071913,9.8535072325,26.8886845821
318.56,26.5496710185,-1.3719383431,4.7749000472,26.2187005369
318.58,29.9364597288,1.9817670928,-0.1543558431,24.1099170303
318.6,36.5220185922,5.3226158442,-5.196754775,20.8083847061
318.62,42.9335038533,11.4000739418,-12.3451229635,16.6306969669
318.64,45.3688052541,18.1594364898,-18.2142830888,10.9424799888
318.66,51.8212557679,27.2030721156,-26.045252088,3.3491542462
318.68,59.2568618636,35.8741168384,-35.1554863404,-3.0846649219
318.7,61.689629715,42.9976048207,-40.9890334693,-9.190388107
318.72,61.6265775079,46.5346280499,-42.1456488791,-14.180573979
318.74,61.6450034258,49.503793574,-43.9724130171,-17.2962413985
318.76,59.0790233103,52.8860575641,-45.6066585765,-21.1781245296
318.78,56.0387200627,54.5757621673,-44.5989060248,-26.1797537921
318.8,51.1100014935,53.7674148829,-41.7963018588,-28.384805842
318.82,43.9851885763,51.2314002524,-37.6779888541,-28.5444340645
318.84,39.1911799382,50.849920333,-34.2057559052,-31.4983796025
318.86,35.9641667502,51.5206873716,-33.1664299367,-34.1729506106
318.88,27.3059369792,49.1361140536,-28.2822032464,-36.1487732689
318.9,21.3122284305,45.7216035391,-22.1583787791,-36.3501524858
318.92,15.7135604788,41.4116265643,-15.955983154,-34.2037774266
318.94,11.6827901864,39.154843577,-12.0523299435,-32.1227098685
318.96,10.5765451336,38.2269388369,-8.9442004263,-32.3321465777
318.98,8.5502915028,35.1726678187,-5.1524151789,-29.6042659838
319,5.8996761035,32.1923344189,-1.6792359257,-26.0747499801
319.02,3.5963479188,28.6776750636,3.7283865832,-22.5288103403
319.04,0.8545928424,22.6453832465,9.576164729,-15.4000404165
319.06,-1.7206025069,16.5410454627,13.7122032699,-8.3219585288
319.08,-2.3135787915,11.7512926975,17.1905352735,-1.600630481
319.1,-3.3079849228,7.7947699775,19.7310697927,4.7131476655
319.12,-7.7852267779,1.7109602511,24.402815475,11.745650003
319.14,-8.9337251504,-3.2447822336,28.1815744284,15.8653065323
319.16,-9.0708518442,-8.1786496739,30.5611677764,21.9454579308
319.18,-8.7198447721,-11.0320958621,30.6321498189,26.2029231467
319.2,-8.0612720532,-14.0517062322,32.3780049902,28.7305746256
319.22,-6.557534223,-16.4679635996,32.5906458114,32.2368191495
319.24,-5.8378605037,-17.0769206698,31.7941658517,33.5566633847
319.26,-5.7556076174,-17.7312555906,32.8630798275,33.2253639149
319.28,-3.6508935153,-18.3244138097,31.9580954209,34.3971905314
319.3,-3.1697279559,-18.0116523618,30.9690550063,35.1520430979
319.32,-1.8649073962,-16.4945601541,30.3847885786,33.4504639695
319.34,0.1917383177,-15.556779246,28.9149018146,32.6187268716
319.36,1.6437450585,-13.6057535323,26.2844750427,31.3457705897
319.38,6.8889235759,-7.8892868584,21.2178113904,25.7900970008
319.4,9.6259918804,-4.7042100178,18.1777964778,23.1373884889
319.42,12.3220265427,-2.0759062752,14.4620623845,20.3044384081
319.44,17.9255536283,2.2602956916,9.842576685,15.498511024
319.46,23.4344873614,6.7525779106,4.2295390951,12.1431675705
319.48,30.3201218137,12.2423181422,-3.9346636488,8.1039862028
319.5,38.3152797332,18.8226857847,-11.8820324171,2.3096687905
319.52,42.9534464032,22.724571741,-16.9097048123,-1.1419340053
319.54,46.3217550292,28.257872224,-22.6047427502,-6.1522314939
319.56,50.1678132492,34.868099779,-27.5642825025,-12.2749534979
319.58,53.9392542197,41.5363547553,-33.4522876433,-17.065040609
319.6,55.2300951536,46.6725343094,-38.358524369,-20.8527557522
319.62,60.9336772001,55.3700844999,-46.1781012769,-28.2487224827
319.64,67.5770519804,64.8226798051,-55.7501572757,-34.4646241445
319.66,65.5720548937,68.7799890517,-58.6517878566,-38.6668505161
319.68,62.1062333001,70.6121456586,-58.4773753215,-43.7974783912
319.7,59.1428263621,72.9385602388,-59.7846427929,-48.8389011448
319.72,52.8244868589,74.5132641685,-59.3255640977,-54.1230319577
319.74,49.7361909109,76.348477338,-58.7404847871,-59.1671830396
319.76,47.1986513043,78.0433844315,-58.8977667543,-63.3739175521
319.78,43.2664604369,78.8404949969,-58.578319947,-65.7470050134
319.8,45.4965402413,83.1822340031,-61.7108056496,-71.4067875572
319.82,46.6987835705,85.1142120225,-63.5790598797,-72.7891607482
319.84,46.8239324783,87.4385705658,-65.307469054,-74.2994423614
319.86,48.9395820332,89.4618008811,-65.7981369996,-75.6665099385
319.88,49.5341017441,89.3415257697,-65.4478102536,-74.8751629244
319.9,46.0013269518,85.8850872767,-60.9956493654,-70.9642336867
319.92,43.9488357035,81.4855776681,-54.802787906,-66.3082206642
319.94,42.2112545034,77.161779686,-50.0293315523,-60.7429255622
319.96,37.2698130882,72.4596678053,-43.8393989678,-55.8805303936
319.98,36.051928459,69.5962500051,-39.3879040584,-53.6264438421
320,34.270521357,65.9288010313,-35.4838685161,-49.4524205766
320.02,32.5626013642,64.1414323799,-33.3619886303,-46.1740460466
320.04,33.2216121671,63.0076890084,-31.5997155674,-45.3136930657
320.06,33.4094436323,61.075129395,-30.0167941998,-42.2942139403
320.08,28.8800371337,56.5941360689,-24.5827012176,-38.1084587134
320.1,25.9668607433,51.5900778636,-18.1748368023,-34.5023680456
320.12,22.6841491142,44.5401765178,-11.2348390509,-28.0781231601
320.14,18.9105983091,39.1677151472,-6.3531417163,-22.3749252529
320.16,18.1022748417,34.6517970738,-1.4389574086,-18.2933966318
320.18,15.3934747284,28.63744199,4.1689001164,-12.1938939351
320.2,11.6671392252,21.943171779,9.2602360786,-5.5079240422
320.22,12.1855909813,16.469590488,12.3150515264,-1.3226065464
320.24,9.9697924306,9.7564609747,16.9639058719,3.9111108057
320.26,8.2239032148,5.1484947722,19.1470913834,9.072199865
320.28,8.1610971308,0.3760670236,21.8314517324,13.6394637004
320.3,6.1901850122,-5.8220907593,25.3106534494,20.3911610226
320.32,5.0724517399,-11.3278250639,26.9432427715,26.9434922541
320.34,5.7465886511,-14.0056072314,27.5462234447,31.2439909505
320.36,7.3139704427,-16.318036594,26.6335130338,36.1194093646
320.38,5.3205072852,-19.644856683,27.8359129183,40.7805929036
320.4,5.3686485723,-21.5916424667,29.072551206,42.3724247007
320.42,5.5489949677,-25.2318210134,30.062526583,46.9177249043
320.44,5.4052762923,-26.0704775085,29.0252586589,48.9377505614
320.46,5.5708551753,-28.0444742501,30.5044195862,49.8906359402
320.48,6.0175439588,-31.4597967058,31.7682912101,52.71185689
320.5,5.7348301891,-32.5193246672,31.5786139602,52.8807916369
320.52,11.8315058543,-31.4462852309,28.1402771969,52.1131715809
320.54,15.3981938939,-30.5689818721,25.4112536894,52.3048152272
320.56,17.7292614205,-27.467662041,21.2871539537,49.8258766751
320.58,21.2412412137,-22.3427062702,17.1974192581,44.1047506518
320.6,25.0275574592,-19.9829942745,13.3277403291,42.224163819
320.62,27.5644844832,-20.9405897743,11.4284045142,42.1768658088
320.64,34.8308931442,-19.0815289867,7.1559954249,39.3590891491
320.66,40.8999659757,-15.684049935,1.989458605,36.5226349344
320.68,43.9355689809,-15.088928483,-0.9147235165,35.2667395982
320.7,47.7865761393,-14.8638573531,-2.2983412427,33.7480514834
320.72,53.3293693175,-14.1592657898,-5.9069994428,33.9101680013
320.74,54.5394008481,-11.9358556279,-8.6318364077,31.9160698035
320.76,55.2983057625,-7.809818976,-10.3093650861,27.308973619
320.78,58.7589959158,-5.0087461837,-13.7335307879,26.5005652136
320.8,60.7037448347,1.0479905044,-18.9091255324,21.9023322415
320.82,62.2376650589,9.5761900458,-23.0854718729,14.2000956917
320.84,64.6309762214,18.950229,-28.9360276828,6.5495834607
320.86,67.1986117234,28.6858797773,-35.9737696307,-0.7594158204
320.88,70.2863082615,37.3783582842,-41.4693981728,-8.0451468588
320.9,72.3756969672,44.1936777638,-46.3615705385,-12.6743887783
320.92,73.073340612,50.6591269451,-51.4488321725,-18.3321984081
320.94,74.6191332068,56.5374589546,-54.9369393986,-23.9777592988
320.96,75.0942533951,61.4699813181,-58.8369667134,-28.2186240848
320.98,76.2609798181,68.0523128681,-65.0976306298,-34.815929424
321,76.7745157236,73.5096533429,-68.7968561919,-42.4437301421
321.02,74.2858820492,76.7887822305,-69.8460070816,-47.12651711
321.04,71.0869026401,80.8994688894,-72.4260936354,-53.1267842475
321.06,69.0666217498,83.9634697069,-73.2891920099,-59.6885480454
321.08,63.9264758088,83.3572633699,-70.0934175993,-61.6698983642
321.1,59.5289222049,83.0408407215,-67.8322284265,-62.5949897009
321.12,56.5314986855,82.0398408417,-64.4732729296,-62.9660689042
321.14,51.9687604133,78.2672931326,-58.8279944307,-60.0676979069
321.16,47.2691331512,75.0391546125,-54.2499075117,-57.7041184193
321.18,45.1491009643,72.1458427577,-49.8319300969,-55.9092244554
321.2,39.0074735382,65.6216199655,-41.0855491035,-50.2044761649
321.22,34.7049297744,61.218176019,-35.9122467992,-45.8298416719
321.24,33.2472472597,58.028568557,-31.6763847041,-44.1549328445
321.26,32.367531299,53.6565440537,-27.9968679053,-39.900812521
321.28,31.3621766945,50.5681031969,-25.4649889046,-36.3310808682
321.3,33.3441560792,49.7464546928,-24.029212062,-34.5854894479
321.32,34.5617630037,47.2520813875,-22.5359555499,-30.4913569241
321.34,35.5574204848,45.5051875301,-22.2011544501,-26.7482190945
321.36,37.7745684794,45.2448013903,-21.7741156313,-25.729269502
321.38,33.4196998824,39.1882045088,-15.1030292049,-20.0809944228
321.4,28.1093444865,32.4382954771,-8.5707963868,-13.7721830555
321.42,26.4012720844,27.4642328284,-3.4161082128,-10.2909335409
321.44,25.303681793,21.2816933376,0.2341750458,-4.7607745675
321.46,23.2096803838,16.4075832827,3.3082480153,0.2923230857
321.48,22.3368716955,13.6382800573,6.6105904998,2.6329738561
321.5,19.8213525555,10.0178418387,10.1107890289,6.8277314993
321.52,19.1705691192,7.0410793052,10.6109648994,11.2903962593
321.54,16.913503397,0.8672132939,14.8857492376,16.5846838983
321.56,13.4550781747,-5.3025769159,19.0004229428,23.9590035047
321.58,11.9804392964,-8.5759412822,19.7716389218,28.6628002536
321.6,11.4144763725,-12.1275879879,21.9571859886,32.1946163999
321.62,9.2520568404,-15.1167077239,24.2739698054,35.2976262485
321.64,6.6184411114,-18.4550818601,26.3987863535,38.6024032304
321.66,7.3927961476,-19.6511147972,27.1610251728,39.3462571614
321.68,6.4110563018,-21.1602976206,28.2812333306,41.406116688
321.7,7.1188505208,-19.877573152,26.2253310289,40.5276569776
321.72,7.6480089069,-20.7665969594,27.2773246158,39.5683915668
321.74,9.5077663377,-20.9399659412,26.1612840655,39.9444335842
321.76,12.8716118196,-20.5338610216,22.9826063558,39.850281659
321.78,16.9598734523,-17.4600619117,19.9273641443,37.0230914362
321.8,20.0272816052,-14.0386866444,16.2579181927,34.6324246896
321.82,25.4570221827,-9.7222919585,9.9618051013,31.9836356496
321.84,32.3326648167,-7.440917085,5.5862440953,30.0903107605
321.86,41.3133929174,-8.0810080208,-0.0224632784,32.0209721473
321.88,45.8693988386,-10.1363280456,-3.2325834095,34.8617159432
321.9,51.0839635341,-8.5494318175,-6.5423260511,32.6720557097
321.92,56.0947200218,-4.6923484977,-11.6542146878,30.0422013809
321.94,56.7270104117,-1.6209393956,-14.6668479283,27.00268738
321.96,57.5611451277,0.3916491646,-15.3869101666,23.8577930159
321.98,58.5876164922,5.1632815638,-18.3015737483,20.3750007304
322,57.9458290624,12.3787353943,-22.1348643701,14.2959917138
322.02,57.1514236982,18.3516491923,-23.6393546334,8.3409304272
322.04,56.1356562983,23.1727301612,-25.6901164755,4.2625475176
322.06,53.781418444,27.4956254132,-27.2811723324,-0.0382010973
322.08,53.2070102263,31.7746952224,-27.918376563,-4.9624414029
322.1,53.2661125605,36.2638611834,-29.940530957,-8.4909560301
322.12,53.5344508323,41.3970654648,-33.4880661666,-12.721685451
322.14,53.8005673859,44.8744819482,-34.7349363579,-16.992637718
322.16,55.6283603911,48.4765419031,-38.0283758424,-19.716179892
322.18,57.7144235012,53.1810433812,-43.040921586,-23.4122751341
322.2,59.3274938399,56.4021213707,-45.218219176,-27.50471503
